Raw.Score,Raw.Score.par.,Raw.Score.par.err.,Prob.mod_sev,Prob.sev,wt,country,wave,hhid
NA,NA,NA,NA,NA,2564.1714,1,4,112
1,-1.747231604,0.756912002,0.02895151,0.00000085,2564.1714,1,5,112
1,-1.747231604,0.756912002,0.02895151,0.00000085,2564.1714,1,6,112
1,-1.747231604,0.756912002,0.02895151,0.00000085,2564.1714,1,8,112
3,-0.568211215,0.556479815,0.322480453,0.00000563,2564.1714,1,9,112
0,-2.239673802,0.986077689,0,0,2564.1714,1,10,112
NA,NA,NA,NA,NA,2564.1714,1,11,112
0,-2.239673802,0.986077689,0,0,1463.1166,1,0,113
NA,NA,NA,NA,NA,1542.6353,1,4,113
1,-1.747231604,0.756912002,0.02895151,0.00000085,1542.6353,1,5,113
0,-2.239673802,0.986077689,0,0,1542.6353,1,6,113
1,-1.747231604,0.756912002,0.02895151,0.00000085,1542.6353,1,8,113
0,-2.239673802,0.986077689,0,0,1542.6353,1,9,113
0,-2.239673802,0.986077689,0,0,1542.6353,1,10,113
NA,NA,NA,NA,NA,1542.6353,1,11,113
0,-2.239673802,0.986077689,0,0,1577.7488,1,0,114
NA,NA,NA,NA,NA,1688.4503,1,4,114
0,-2.239673802,0.986077689,0,0,1688.4503,1,5,114
0,-2.239673802,0.986077689,0,0,1688.4503,1,6,114
0,-2.239673802,0.986077689,0,0,1688.4503,1,8,114
1,-1.747231604,0.756912002,0.02895151,0.00000085,1688.4503,1,9,114
1,-1.747231604,0.756912002,0.02895151,0.00000085,1688.4503,1,10,114
NA,NA,NA,NA,NA,1688.4503,1,11,114
0,-2.239673802,0.986077689,0,0,1463.1166,1,0,117
NA,NA,NA,NA,NA,1570.0997,1,4,117
1,-1.747231604,0.756912002,0.02895151,0.00000085,1570.0997,1,5,117
0,-2.239673802,0.986077689,0,0,1570.0997,1,6,117
0,-2.239673802,0.986077689,0,0,1570.0997,1,8,117
1,-1.747231604,0.756912002,0.02895151,0.00000085,1570.0997,1,9,117
0,-2.239673802,0.986077689,0,0,1570.0997,1,10,117
NA,NA,NA,NA,NA,1570.0997,1,11,117
0,-2.239673802,0.986077689,0,0,1958.2771,1,0,119
NA,NA,NA,NA,NA,2101.8364,1,4,119
4,-0.075879615,0.560002271,0.663226332,0.000246386,2101.8364,1,5,119
0,-2.239673802,0.986077689,0,0,2101.8364,1,6,119
1,-1.747231604,0.756912002,0.02895151,0.00000085,2101.8364,1,8,119
0,-2.239673802,0.986077689,0,0,2101.8364,1,9,119
0,-2.239673802,0.986077689,0,0,2101.8364,1,10,119
NA,NA,NA,NA,NA,2101.8364,1,11,119
0,-2.239673802,0.986077689,0,0,1577.7488,1,0,120
NA,NA,NA,NA,NA,1579.1382,1,4,120
2,-1.067980817,0.596132647,0.102313721,0.000000395,1579.1382,1,5,120
1,-1.747231604,0.756912002,0.02895151,0.00000085,1579.1382,1,6,120
0,-2.239673802,0.986077689,0,0,1579.1382,1,8,120
0,-2.239673802,0.986077689,0,0,1579.1382,1,9,120
1,-1.747231604,0.756912002,0.02895151,0.00000085,1579.1382,1,10,120
NA,NA,NA,NA,NA,1579.1382,1,11,120
0,-2.239673802,0.986077689,0,0,1463.1166,1,0,121
NA,NA,NA,NA,NA,1542.6353,1,4,121
3,-0.568211215,0.556479815,0.322480453,0.00000563,1542.6353,1,5,121
1,-1.747231604,0.756912002,0.02895151,0.00000085,1542.6353,1,6,121
3,-0.568211215,0.556479815,0.322480453,0.00000563,1542.6353,1,8,121
0,-2.239673802,0.986077689,0,0,1542.6353,1,9,121
0,-2.239673802,0.986077689,0,0,1542.6353,1,10,121
NA,NA,NA,NA,NA,1542.6353,1,11,121
0,-2.239673802,0.986077689,0,0,3239.2292,1,0,122
NA,NA,NA,NA,NA,3277.6631,1,4,122
7,1.833086591,0.83438748,0.994924051,0.479712924,3277.6631,1,5,122
1,-1.747231604,0.756912002,0.02895151,0.00000085,6187.2891,1,0,123
NA,NA,NA,NA,NA,6762.8633,1,4,123
4,-0.075879615,0.560002271,0.663226332,0.000246386,6762.8633,1,5,123
2,-1.067980817,0.596132647,0.102313721,0.000000395,6762.8633,1,6,123
0,-2.239673802,0.986077689,0,0,6762.8633,1,8,123
0,-2.239673802,0.986077689,0,0,6762.8633,1,9,123
0,-2.239673802,0.986077689,0,0,6762.8633,1,10,123
NA,NA,NA,NA,NA,6762.8633,1,11,123
0,-2.239673802,0.986077689,0,0,5193.6016,1,0,127
NA,NA,NA,NA,NA,5815.8789,1,4,127
2,-1.067980817,0.596132647,0.102313721,0.000000395,5815.8789,1,5,127
6,1.01091217,0.665694606,0.976536878,0.097001395,5815.8789,1,6,127
4,-0.075879615,0.560002271,0.663226332,0.000246386,5815.8789,1,8,127
4,-0.075879615,0.560002271,0.663226332,0.000246386,5815.8789,1,9,127
3,-0.568211215,0.556479815,0.322480453,0.00000563,5815.8789,1,10,127
NA,NA,NA,NA,NA,5815.8789,1,11,127
0,-2.239673802,0.986077689,0,0,4496.9912,1,0,135
NA,NA,NA,NA,NA,4929.1479,1,4,135
0,-2.239673802,0.986077689,0,0,4929.1479,1,5,135
1,-1.747231604,0.756912002,0.02895151,0.00000085,4929.1479,1,6,135
1,-1.747231604,0.756912002,0.02895151,0.00000085,4929.1479,1,8,135
0,-2.239673802,0.986077689,0,0,4929.1479,1,9,135
0,-2.239673802,0.986077689,0,0,4929.1479,1,10,135
NA,NA,NA,NA,NA,4929.1479,1,11,135
0,-2.239673802,0.986077689,0,0,4496.9912,1,0,136
NA,NA,NA,NA,NA,5248.6836,1,4,136
2,-1.067980817,0.596132647,0.102313721,0.000000395,5248.6836,1,5,136
5,0.402958933,0.591196231,0.886669419,0.00637204,5248.6836,1,6,136
8,2.802268842,0.986077689,0.99920582,0.826344533,5248.6836,1,8,136
8,2.802268842,0.986077689,0.99920582,0.826344533,5248.6836,1,9,136
8,2.802268842,0.986077689,0.99920582,0.826344533,5248.6836,1,10,136
NA,NA,NA,NA,NA,5248.6836,1,11,136
0,-2.239673802,0.986077689,0,0,5337.2222,1,0,139
NA,NA,NA,NA,NA,5893.4756,1,4,139
5,0.402958933,0.591196231,0.886669419,0.00637204,5893.4756,1,5,139
6,1.01091217,0.665694606,0.976536878,0.097001395,5893.4756,1,6,139
1,-1.747231604,0.756912002,0.02895151,0.00000085,5893.4756,1,8,139
1,-1.747231604,0.756912002,0.02895151,0.00000085,5893.4756,1,9,139
0,-2.239673802,0.986077689,0,0,5893.4756,1,10,139
NA,NA,NA,NA,NA,5893.4756,1,11,139
4,-0.075879615,0.560002271,0.663226332,0.000246386,2748.4587,1,0,145
NA,NA,NA,NA,NA,2705.186,1,4,145
6,1.01091217,0.665694606,0.976536878,0.097001395,2705.186,1,5,145
7,1.833086591,0.83438748,0.994924051,0.479712924,2705.186,1,6,145
4,-0.075879615,0.560002271,0.663226332,0.000246386,2705.186,1,8,145
8,2.802268842,0.986077689,0.99920582,0.826344533,2705.186,1,9,145
1,-1.747231604,0.756912002,0.02895151,0.00000085,2705.186,1,10,145
NA,NA,NA,NA,NA,2705.186,1,11,145
0,-2.239673802,0.986077689,0,0,1587.7111,1,0,146
NA,NA,NA,NA,NA,1662.1665,1,4,146
2,-1.067980817,0.596132647,0.102313721,0.000000395,1662.1665,1,5,146
6,1.01091217,0.665694606,0.976536878,0.097001395,1662.1665,1,6,146
4,-0.075879615,0.560002271,0.663226332,0.000246386,1662.1665,1,8,146
4,-0.075879615,0.560002271,0.663226332,0.000246386,1662.1665,1,9,146
3,-0.568211215,0.556479815,0.322480453,0.00000563,1662.1665,1,10,146
NA,NA,NA,NA,NA,1662.1665,1,11,146
0,-2.239673802,0.986077689,0,0,1587.7111,1,0,149
NA,NA,NA,NA,NA,1605.8003,1,4,149
1,-1.747231604,0.756912002,0.02895151,0.00000085,1605.8003,1,5,149
1,-1.747231604,0.756912002,0.02895151,0.00000085,1605.8003,1,6,149
0,-2.239673802,0.986077689,0,0,1605.8003,1,8,149
2,-1.067980817,0.596132647,0.102313721,0.000000395,1605.8003,1,9,149
5,0.402958933,0.591196231,0.886669419,0.00637204,1605.8003,1,10,149
NA,NA,NA,NA,NA,1605.8003,1,11,149
0,-2.239673802,0.986077689,0,0,2315.7729,1,0,150
NA,NA,NA,NA,NA,2580.3623,1,4,150
4,-0.075879615,0.560002271,0.663226332,0.000246386,2580.3623,1,5,150
3,-0.568211215,0.556479815,0.322480453,0.00000563,2580.3623,1,6,150
0,-2.239673802,0.986077689,0,0,2580.3623,1,8,150
3,-0.568211215,0.556479815,0.322480453,0.00000563,2580.3623,1,9,150
2,-1.067980817,0.596132647,0.102313721,0.000000395,2580.3623,1,10,150
NA,NA,NA,NA,NA,2580.3623,1,11,150
0,-2.239673802,0.986077689,0,0,1736.8641,1,0,151
NA,NA,NA,NA,NA,1880.0559,1,4,151
0,-2.239673802,0.986077689,0,0,1880.0559,1,5,151
7,1.833086591,0.83438748,0.994924051,0.479712924,1880.0559,1,6,151
0,-2.239673802,0.986077689,0,0,1880.0559,1,8,151
2,-1.067980817,0.596132647,0.102313721,0.000000395,1880.0559,1,9,151
1,-1.747231604,0.756912002,0.02895151,0.00000085,1880.0559,1,10,151
NA,NA,NA,NA,NA,1880.0559,1,11,151
0,-2.239673802,0.986077689,0,0,2315.7729,1,0,152
NA,NA,NA,NA,NA,2506.2842,1,4,152
6,1.01091217,0.665694606,0.976536878,0.097001395,2506.2842,1,5,152
8,2.802268842,0.986077689,0.99920582,0.826344533,2506.2842,1,6,152
3,-0.568211215,0.556479815,0.322480453,0.00000563,2506.2842,1,8,152
4,-0.075879615,0.560002271,0.663226332,0.000246386,2506.2842,1,9,152
4,-0.075879615,0.560002271,0.663226332,0.000246386,2506.2842,1,10,152
NA,NA,NA,NA,NA,2506.2842,1,11,152
0,-2.239673802,0.986077689,0,0,1736.8641,1,0,153
NA,NA,NA,NA,NA,1880.0559,1,4,153
7,1.833086591,0.83438748,0.994924051,0.479712924,1880.0559,1,5,153
6,1.01091217,0.665694606,0.976536878,0.097001395,1880.0559,1,6,153
2,-1.067980817,0.596132647,0.102313721,0.000000395,1880.0559,1,8,153
7,1.833086591,0.83438748,0.994924051,0.479712924,1880.0559,1,9,153
4,-0.075879615,0.560002271,0.663226332,0.000246386,1880.0559,1,10,153
NA,NA,NA,NA,NA,1880.0559,1,11,153
0,-2.239673802,0.986077689,0,0,1736.8641,1,0,154
NA,NA,NA,NA,NA,1880.0559,1,4,154
0,-2.239673802,0.986077689,0,0,1880.0559,1,5,154
7,1.833086591,0.83438748,0.994924051,0.479712924,1880.0559,1,6,154
3,-0.568211215,0.556479815,0.322480453,0.00000563,1880.0559,1,8,154
7,1.833086591,0.83438748,0.994924051,0.479712924,1880.0559,1,9,154
0,-2.239673802,0.986077689,0,0,1880.0559,1,10,154
NA,NA,NA,NA,NA,1880.0559,1,11,154
1,-1.747231604,0.756912002,0.02895151,0.00000085,1970.6422,1,0,155
NA,NA,NA,NA,NA,2165.7927,1,4,155
8,2.802268842,0.986077689,0.99920582,0.826344533,2165.7927,1,5,155
7,1.833086591,0.83438748,0.994924051,0.479712924,2165.7927,1,6,155
8,2.802268842,0.986077689,0.99920582,0.826344533,2165.7927,1,8,155
6,1.01091217,0.665694606,0.976536878,0.097001395,2165.7927,1,9,155
8,2.802268842,0.986077689,0.99920582,0.826344533,2165.7927,1,10,155
NA,NA,NA,NA,NA,2165.7927,1,11,155
0,-2.239673802,0.986077689,0,0,1736.8641,1,0,158
NA,NA,NA,NA,NA,1930.7406,1,4,158
8,2.802268842,0.986077689,0.99920582,0.826344533,1930.7406,1,5,158
1,-1.747231604,0.756912002,0.02895151,0.00000085,1930.7406,1,6,158
5,0.402958933,0.591196231,0.886669419,0.00637204,1930.7406,1,8,158
3,-0.568211215,0.556479815,0.322480453,0.00000563,1930.7406,1,9,158
4,-0.075879615,0.560002271,0.663226332,0.000246386,1930.7406,1,10,158
NA,NA,NA,NA,NA,1930.7406,1,11,158
0,-2.239673802,0.986077689,0,0,1472.355,1,0,159
NA,NA,NA,NA,NA,1552.3756,1,4,159
4,-0.075879615,0.560002271,0.663226332,0.000246386,1552.3756,1,5,159
5,0.402958933,0.591196231,0.886669419,0.00637204,1552.3756,1,6,159
3,-0.568211215,0.556479815,0.322480453,0.00000563,1552.3756,1,8,159
3,-0.568211215,0.556479815,0.322480453,0.00000563,1552.3756,1,9,159
4,-0.075879615,0.560002271,0.663226332,0.000246386,1552.3756,1,10,159
NA,NA,NA,NA,NA,1552.3756,1,11,159
4,-0.075879615,0.560002271,0.663226332,0.000246386,7458.2515,1,0,164
NA,NA,NA,NA,NA,9507.9287,1,4,164
5,0.402958933,0.591196231,0.886669419,0.00637204,9507.9287,1,5,164
7,1.833086591,0.83438748,0.994924051,0.479712924,9507.9287,1,6,164
8,2.802268842,0.986077689,0.99920582,0.826344533,9507.9287,1,8,164
5,0.402958933,0.591196231,0.886669419,0.00637204,9507.9287,1,9,164
8,2.802268842,0.986077689,0.99920582,0.826344533,9507.9287,1,10,164
NA,NA,NA,NA,NA,9507.9287,1,11,164
0,-2.239673802,0.986077689,0,0,8885.2324,1,0,166
NA,NA,NA,NA,NA,9424.0947,1,4,166
3,-0.568211215,0.556479815,0.322480453,0.00000563,9424.0947,1,5,166
8,2.802268842,0.986077689,0.99920582,0.826344533,9424.0947,1,6,166
4,-0.075879615,0.560002271,0.663226332,0.000246386,9424.0947,1,8,166
4,-0.075879615,0.560002271,0.663226332,0.000246386,9424.0947,1,9,166
0,-2.239673802,0.986077689,0,0,4870.9795,1,0,173
NA,NA,NA,NA,NA,5513.1543,1,4,173
7,1.833086591,0.83438748,0.994924051,0.479712924,5513.1543,1,5,173
4,-0.075879615,0.560002271,0.663226332,0.000246386,5513.1543,1,6,173
3,-0.568211215,0.556479815,0.322480453,0.00000563,5513.1543,1,8,173
8,2.802268842,0.986077689,0.99920582,0.826344533,5513.1543,1,9,173
4,-0.075879615,0.560002271,0.663226332,0.000246386,5513.1543,1,10,173
NA,NA,NA,NA,NA,5513.1543,1,11,173
0,-2.239673802,0.986077689,0,0,13343.9,1,0,176
NA,NA,NA,NA,NA,15043.703,1,4,176
0,-2.239673802,0.986077689,0,0,15043.703,1,5,176
7,1.833086591,0.83438748,0.994924051,0.479712924,15043.703,1,6,176
7,1.833086591,0.83438748,0.994924051,0.479712924,15043.703,1,8,176
2,-1.067980817,0.596132647,0.102313721,0.000000395,15043.703,1,9,176
0,-2.239673802,0.986077689,0,0,15043.703,1,10,176
NA,NA,NA,NA,NA,15043.703,1,11,176
3,-0.568211215,0.556479815,0.322480453,0.00000563,5781.0874,1,0,177
NA,NA,NA,NA,NA,6252.1221,1,4,177
5,0.402958933,0.591196231,0.886669419,0.00637204,6252.1221,1,5,177
4,-0.075879615,0.560002271,0.663226332,0.000246386,6252.1221,1,6,177
7,1.833086591,0.83438748,0.994924051,0.479712924,6252.1221,1,8,177
2,-1.067980817,0.596132647,0.102313721,0.000000395,6252.1221,1,9,177
2,-1.067980817,0.596132647,0.102313721,0.000000395,6252.1221,1,10,177
NA,NA,NA,NA,NA,6252.1221,1,11,177
0,-2.239673802,0.986077689,0,0,5781.0874,1,0,178
NA,NA,NA,NA,NA,5623.0493,1,4,178
0,-2.239673802,0.986077689,0,0,5623.0493,1,5,178
8,2.802268842,0.986077689,0.99920582,0.826344533,5623.0493,1,6,178
8,2.802268842,0.986077689,0.99920582,0.826344533,5623.0493,1,8,178
6,1.01091217,0.665694606,0.976536878,0.097001395,5623.0493,1,9,178
7,1.833086591,0.83438748,0.994924051,0.479712924,5623.0493,1,10,178
NA,NA,NA,NA,NA,5623.0493,1,11,178
0,-2.239673802,0.986077689,0,0,6470.4355,1,0,181
NA,NA,NA,NA,NA,7978.8296,1,4,181
0,-2.239673802,0.986077689,0,0,7978.8296,1,5,181
0,-2.239673802,0.986077689,0,0,7978.8296,1,6,181
0,-2.239673802,0.986077689,0,0,7978.8296,1,8,181
0,-2.239673802,0.986077689,0,0,7978.8296,1,9,181
0,-2.239673802,0.986077689,0,0,7978.8296,1,10,181
NA,NA,NA,NA,NA,7978.8296,1,11,181
0,-2.239673802,0.986077689,0,0,8968.8291,1,0,182
NA,NA,NA,NA,NA,16296.22,1,4,182
2,-1.067980817,0.596132647,0.102313721,0.000000395,16296.22,1,5,182
3,-0.568211215,0.556479815,0.322480453,0.00000563,16296.22,1,6,182
2,-1.067980817,0.596132647,0.102313721,0.000000395,16296.22,1,8,182
2,-1.067980817,0.596132647,0.102313721,0.000000395,16296.22,1,9,182
2,-1.067980817,0.596132647,0.102313721,0.000000395,16296.22,1,10,182
NA,NA,NA,NA,NA,16296.22,1,11,182
NA,NA,NA,NA,NA,16296.22,1,14,182
0,-2.239673802,0.986077689,0,0,5455.6621,1,0,184
NA,NA,NA,NA,NA,5868.9268,1,4,184
5,0.402958933,0.591196231,0.886669419,0.00637204,5868.9268,1,5,184
5,0.402958933,0.591196231,0.886669419,0.00637204,5868.9268,1,6,184
5,0.402958933,0.591196231,0.886669419,0.00637204,5868.9268,1,8,184
5,0.402958933,0.591196231,0.886669419,0.00637204,5868.9268,1,9,184
5,0.402958933,0.591196231,0.886669419,0.00637204,5868.9268,1,10,184
0,-2.239673802,0.986077689,0,0,8968.8291,1,0,185
NA,NA,NA,NA,NA,10059.891,1,4,185
4,-0.075879615,0.560002271,0.663226332,0.000246386,10059.891,1,5,185
5,0.402958933,0.591196231,0.886669419,0.00637204,10059.891,1,6,185
5,0.402958933,0.591196231,0.886669419,0.00637204,10059.891,1,8,185
5,0.402958933,0.591196231,0.886669419,0.00637204,10059.891,1,9,185
5,0.402958933,0.591196231,0.886669419,0.00637204,10059.891,1,10,185
NA,NA,NA,NA,NA,10059.891,1,11,185
1,-1.747231604,0.756912002,0.02895151,0.00000085,4596.7852,1,0,186
NA,NA,NA,NA,NA,4894.8779,1,4,186
2,-1.067980817,0.596132647,0.102313721,0.000000395,4894.8779,1,5,186
3,-0.568211215,0.556479815,0.322480453,0.00000563,4894.8779,1,6,186
2,-1.067980817,0.596132647,0.102313721,0.000000395,4894.8779,1,9,186
3,-0.568211215,0.556479815,0.322480453,0.00000563,4894.8779,1,10,186
0,-2.239673802,0.986077689,0,0,5420.8452,1,0,187
NA,NA,NA,NA,NA,5924.8745,1,4,187
1,-1.747231604,0.756912002,0.02895151,0.00000085,5924.8745,1,5,187
1,-1.747231604,0.756912002,0.02895151,0.00000085,5924.8745,1,6,187
0,-2.239673802,0.986077689,0,0,5924.8745,1,8,187
0,-2.239673802,0.986077689,0,0,5924.8745,1,9,187
1,-1.747231604,0.756912002,0.02895151,0.00000085,5924.8745,1,10,187
NA,NA,NA,NA,NA,5924.8745,1,11,187
0,-2.239673802,0.986077689,0,0,4596.7852,1,0,188
NA,NA,NA,NA,NA,5202.811,1,4,188
1,-1.747231604,0.756912002,0.02895151,0.00000085,5202.811,1,5,188
1,-1.747231604,0.756912002,0.02895151,0.00000085,5202.811,1,6,188
3,-0.568211215,0.556479815,0.322480453,0.00000563,5202.811,1,8,188
2,-1.067980817,0.596132647,0.102313721,0.000000395,5202.811,1,9,188
3,-0.568211215,0.556479815,0.322480453,0.00000563,5202.811,1,10,188
NA,NA,NA,NA,NA,5202.811,1,11,188
0,-2.239673802,0.986077689,0,0,5455.6621,1,0,190
NA,NA,NA,NA,NA,5716.6201,1,4,190
2,-1.067980817,0.596132647,0.102313721,0.000000395,5716.6201,1,5,190
3,-0.568211215,0.556479815,0.322480453,0.00000563,5716.6201,1,6,190
3,-0.568211215,0.556479815,0.322480453,0.00000563,5716.6201,1,8,190
0,-2.239673802,0.986077689,0,0,5716.6201,1,9,190
3,-0.568211215,0.556479815,0.322480453,0.00000563,5716.6201,1,10,190
NA,NA,NA,NA,NA,5716.6201,1,11,190
0,-2.239673802,0.986077689,0,0,6150.4785,1,0,191
NA,NA,NA,NA,NA,7267.2432,1,4,191
0,-2.239673802,0.986077689,0,0,7267.2432,1,5,191
0,-2.239673802,0.986077689,0,0,7267.2432,1,6,191
2,-1.067980817,0.596132647,0.102313721,0.000000395,7267.2432,1,8,191
2,-1.067980817,0.596132647,0.102313721,0.000000395,7267.2432,1,9,191
2,-1.067980817,0.596132647,0.102313721,0.000000395,7267.2432,1,10,191
NA,NA,NA,NA,NA,7267.2432,1,11,191
2,-1.067980817,0.596132647,0.102313721,0.000000395,13145.188,1,0,220
NA,NA,NA,NA,NA,13317.278,1,4,220
5,0.402958933,0.591196231,0.886669419,0.00637204,13317.278,1,6,220
0,-2.239673802,0.986077689,0,0,9362.2842,1,0,224
NA,NA,NA,NA,NA,9455.1309,1,4,224
5,0.402958933,0.591196231,0.886669419,0.00637204,9455.1309,1,6,224
0,-2.239673802,0.986077689,0,0,2641.7849,1,0,228
NA,NA,NA,NA,NA,3175.238,1,4,228
3,-0.568211215,0.556479815,0.322480453,0.00000563,3175.238,1,5,228
3,-0.568211215,0.556479815,0.322480453,0.00000563,3175.238,1,6,228
0,-2.239673802,0.986077689,0,0,3175.238,1,8,228
0,-2.239673802,0.986077689,0,0,3175.238,1,9,228
1,-1.747231604,0.756912002,0.02895151,0.00000085,3175.238,1,10,228
NA,NA,NA,NA,NA,3175.238,1,11,228
NA,NA,NA,NA,NA,3175.238,1,14,228
0,-2.239673802,0.986077689,0,0,2641.7849,1,0,229
NA,NA,NA,NA,NA,4344.9858,1,4,229
0,-2.239673802,0.986077689,0,0,4344.9858,1,5,229
2,-1.067980817,0.596132647,0.102313721,0.000000395,4344.9858,1,6,229
0,-2.239673802,0.986077689,0,0,4344.9858,1,8,229
0,-2.239673802,0.986077689,0,0,4344.9858,1,9,229
0,-2.239673802,0.986077689,0,0,4344.9858,1,10,229
NA,NA,NA,NA,NA,4344.9858,1,11,229
NA,NA,NA,NA,NA,4344.9858,1,12,229
NA,NA,NA,NA,NA,4344.9858,1,13,229
NA,NA,NA,NA,NA,4344.9858,1,14,229
NA,NA,NA,NA,NA,4344.9858,1,16,229
0,-2.239673802,0.986077689,0,0,2414.9219,1,0,230
NA,NA,NA,NA,NA,2584.363,1,4,230
5,0.402958933,0.591196231,0.886669419,0.00637204,2584.363,1,5,230
1,-1.747231604,0.756912002,0.02895151,0.00000085,2584.363,1,6,230
2,-1.067980817,0.596132647,0.102313721,0.000000395,2584.363,1,8,230
0,-2.239673802,0.986077689,0,0,2584.363,1,9,230
2,-1.067980817,0.596132647,0.102313721,0.000000395,2584.363,1,10,230
NA,NA,NA,NA,NA,2584.363,1,11,230
1,-1.747231604,0.756912002,0.02895151,0.00000085,2997.363,1,0,231
NA,NA,NA,NA,NA,3294.1887,1,4,231
4,-0.075879615,0.560002271,0.663226332,0.000246386,3294.1887,1,5,231
5,0.402958933,0.591196231,0.886669419,0.00637204,3294.1887,1,6,231
0,-2.239673802,0.986077689,0,0,3294.1887,1,8,231
2,-1.067980817,0.596132647,0.102313721,0.000000395,3294.1887,1,9,231
2,-1.067980817,0.596132647,0.102313721,0.000000395,3294.1887,1,10,231
NA,NA,NA,NA,NA,3294.1887,1,11,231
0,-2.239673802,0.986077689,0,0,3522.3101,1,0,233
NA,NA,NA,NA,NA,3924.7524,1,4,233
3,-0.568211215,0.556479815,0.322480453,0.00000563,3924.7524,1,5,233
5,0.402958933,0.591196231,0.886669419,0.00637204,3924.7524,1,6,233
3,-0.568211215,0.556479815,0.322480453,0.00000563,3924.7524,1,8,233
3,-0.568211215,0.556479815,0.322480453,0.00000563,3924.7524,1,9,233
3,-0.568211215,0.556479815,0.322480453,0.00000563,3924.7524,1,10,233
NA,NA,NA,NA,NA,3924.7524,1,11,233
0,-2.239673802,0.986077689,0,0,2997.363,1,0,234
NA,NA,NA,NA,NA,3294.1887,1,4,234
0,-2.239673802,0.986077689,0,0,3294.1887,1,5,234
1,-1.747231604,0.756912002,0.02895151,0.00000085,3294.1887,1,6,234
0,-2.239673802,0.986077689,0,0,3294.1887,1,8,234
0,-2.239673802,0.986077689,0,0,3294.1887,1,9,234
1,-1.747231604,0.756912002,0.02895151,0.00000085,3294.1887,1,10,234
NA,NA,NA,NA,NA,3294.1887,1,11,234
0,-2.239673802,0.986077689,0,0,2641.7849,1,0,235
NA,NA,NA,NA,NA,2811.1182,1,4,235
0,-2.239673802,0.986077689,0,0,2811.1182,1,5,235
0,-2.239673802,0.986077689,0,0,2811.1182,1,6,235
0,-2.239673802,0.986077689,0,0,2811.1182,1,8,235
0,-2.239673802,0.986077689,0,0,2811.1182,1,9,235
0,-2.239673802,0.986077689,0,0,2811.1182,1,10,235
NA,NA,NA,NA,NA,2811.1182,1,11,235
0,-2.239673802,0.986077689,0,0,2997.363,1,0,237
NA,NA,NA,NA,NA,3083.7563,1,4,237
0,-2.239673802,0.986077689,0,0,3083.7563,1,5,237
1,-1.747231604,0.756912002,0.02895151,0.00000085,3083.7563,1,6,237
0,-2.239673802,0.986077689,0,0,3083.7563,1,8,237
2,-1.067980817,0.596132647,0.102313721,0.000000395,3083.7563,1,9,237
4,-0.075879615,0.560002271,0.663226332,0.000246386,3083.7563,1,10,237
NA,NA,NA,NA,NA,3083.7563,1,11,237
0,-2.239673802,0.986077689,0,0,4958.0044,1,0,238
NA,NA,NA,NA,NA,6007.6226,1,4,238
5,0.402958933,0.591196231,0.886669419,0.00637204,6007.6226,1,5,238
0,-2.239673802,0.986077689,0,0,6007.6226,1,6,238
0,-2.239673802,0.986077689,0,0,6007.6226,1,8,238
0,-2.239673802,0.986077689,0,0,6007.6226,1,9,238
0,-2.239673802,0.986077689,0,0,6007.6226,1,10,238
NA,NA,NA,NA,NA,6007.6226,1,11,238
NA,NA,NA,NA,NA,6007.6226,1,14,238
0,-2.239673802,0.986077689,0,0,2641.7849,1,0,240
NA,NA,NA,NA,NA,2859.5808,1,4,240
6,1.01091217,0.665694606,0.976536878,0.097001395,2859.5808,1,5,240
5,0.402958933,0.591196231,0.886669419,0.00637204,2859.5808,1,6,240
2,-1.067980817,0.596132647,0.102313721,0.000000395,2859.5808,1,8,240
3,-0.568211215,0.556479815,0.322480453,0.00000563,2859.5808,1,9,240
1,-1.747231604,0.756912002,0.02895151,0.00000085,2859.5808,1,10,240
NA,NA,NA,NA,NA,2859.5808,1,11,240
0,-2.239673802,0.986077689,0,0,2641.7849,1,0,241
NA,NA,NA,NA,NA,2859.5808,1,4,241
0,-2.239673802,0.986077689,0,0,2859.5808,1,5,241
5,0.402958933,0.591196231,0.886669419,0.00637204,2859.5808,1,6,241
3,-0.568211215,0.556479815,0.322480453,0.00000563,2859.5808,1,8,241
1,-1.747231604,0.756912002,0.02895151,0.00000085,2859.5808,1,9,241
4,-0.075879615,0.560002271,0.663226332,0.000246386,2859.5808,1,10,241
NA,NA,NA,NA,NA,2859.5808,1,11,241
0,-2.239673802,0.986077689,0,0,2414.9219,1,0,242
NA,NA,NA,NA,NA,2434.748,1,4,242
1,-1.747231604,0.756912002,0.02895151,0.00000085,2434.748,1,5,242
0,-2.239673802,0.986077689,0,0,8771.8232,1,0,243
NA,NA,NA,NA,NA,9838.9189,1,4,243
2,-1.067980817,0.596132647,0.102313721,0.000000395,9838.9189,1,5,243
